Titulo,Review,TipoViaje,Calificacion,OrigenAutor,FechaOpinion,FechaEstadia
"Una experiencia única, hermoso","Magnífico lugar para visitar con total respeto hacia la fauna marina. Si bien el acuario no es muy grande los espacios son apropiados para la cantidad de animales que tienen además se puede interactuar con mantarrayas, estrellas de mar y pepinos de mar una experiencia única y siempre recomiendan lavarse las manos antes y después de la interacción por el beneficio de los animales y de uno. Realizamos nado con delfines y superó mis expectativas no sólo por la belleza e inteligencia de estos animales sino por el trato de los entrenadores hacia ellos, nos ocurrió que el delfín 🐬 para participar con nuestro grupo se distrajo jugando con un pez que le dieron y no quiso realizar más trucos pero la entrenadora nunca la obligó y respeto el tiempo que necesitaba el delfín; para terminar con las actividades lo realizamos con otro delfín y casi al final de la actividad el delfín inicial se revinculo con nosotros. Eso es de aplaudir porque a los delfines no se les obliga a participar, es un acto voluntario, muy bien por los entrenadores del acuario además los delfines tienen tiempo de descanso considerable y no son agobiados. También quiero destacar la labor de la mujer que atiende en fish terapy hace un excelente trabajo lavando de manera previa los pies antes de introducirlo en las cubetas donde están los peces, esto hace qué la actividad sea higiénica para los humanos y los peces y que el agua esté en óptimas condiciones. Por favor comparen la calidad del agua del fish terapy en el acuario versus otros lugares y observarán que el agua es turbia en otros lugares.Cabe destacar que el personal del acuario tiene disposición y es atento sin duda es un lugar recomendado para visitar.",Familia,5,"Bogotá, Colombia",5 de julio de 2023,jun de 2023
Hermosa experiencia de Aniversario,"Ya vi las demás opiniones y digo yo si no tiene dinero, para que salen de su casa, mi experiencia personal fue un día que jamás olvidaremos el Trek estuvo maravilloso una experiencia única los muchachos se desasían de atenciones con nosotros, nos cuidaron mucho y procuraban hacer todo lo posible para que nos la pasáramos bien, nos tomaron fotos muy bonitas y las compramos todas estaban bien baratas, después nadamos con los delfines he hicimos el paquete más completo que tienen donde haces Foot Push y nuestro festejo de 21 Aniversario de casados fue increíble Gracias a todos ellos no recuerdo el nombre de todos, pero todos se esforzaron para que ese fuera un día increíble para nosotros, gracias a Fotografo Pedro por su excelentes fotos, siempre estuvo muy atento para captar los mejores momentos y la verdad las fotos mucho más baratas que en Hotel aquí las fotos nos salieron menos de la mitad de precio y más del doble de la cantidad de fotos que en el Riu Palace Penisula y gracias a las chicas de la tienda, que nos atendieron de maravilla, son muy amables y nos asesoraron en todas las compras, a sín olvidar al transportista muy atento con su servicio, Gracias Acuarium interactivo de Cancún por haber sido parte de nuestro bonito recuerdo de Aniversario",Pareja,5,Nomad44948906189,25 de junio de 2023,jun de 2023
Debes visitar,Me encantó la experiencia con los delfines. El personal fue servicial y proporcionan toallas y casilleros limpios. Sugiero que un miembro adicional de la familia mire desde arriba y tome fotografías para evitar el pesado paquete de más de 100,Familia,5,Seaside26512200932,17 de junio de 2023,abr de 2023
Caro para see tan pequeño,"Carisimo, y no lo vale.. de "" interavtivo"" nada. Recorrido de no mas de 15 min.. algunas pesceras.. salva el tocar la mantarraya y la estrella de mar, sino el recorrido seria mas corto aun.",Familia,1,francisca m,10 de junio de 2023,jun de 2023
¡La experiencia de los delfines mola!,"¡Hicimos la experiencia Dolphin y fue increíble! Lo recomiendo altamente. ¡Cuidado, el agua está fría! ¡Salud!",Pareja,5,"Frisco, TX",5 de junio de 2023,jun de 2023
Divertido y a un precio razonable.,"Disfrutamos nuestra visita al acuario. La instalación está limpia y hay mucho que ver.Los delfines están bien adaptados a los humanos y el personal es amable. La entrada general tomará alrededor de 2 horas para recorrer. Sin embargo, las actividades adicionales parecen asequibles.La construcción alrededor y el centro comercial son pros y contras. Es una zona muy concurrida.Hay muchas escaleras, por lo que las sillas de ruedas y los cochecitos pueden tener contratiempos.",Familia,5,"Troy, AL",14 de mayo de 2023,may de 2023
Decepcionante,"Estaba tan emocionada de ver los corales que son tan abundantes en esta parte de México y estaba increíblemente decepcionada. Había unos cuantos tanques medianos con tus peces habituales, los delfines nadando alrededor, y luego un tanque más grande que tenía principalmente peces. Honestamente, la mejor parte fue el tanque de estrellas de mar porque incluso el tanque de rayas apenas podías tocarlo si el manejador lo estaba alimentando. Probablemente podría haber caminado en 10 minutos, es así de pequeño. Probablemente valga más la pena hacer la experiencia de los delfines, pero parece que ese es su único punto de venta. Si solo querías disfrutar de un acuario, no te lo recomiendo.",Pareja,1,"Estaba tan emocionada de ver los corales que son tan abundantes en esta parte de México y estaba increíblemente decepcionada. Había unos cuantos tanques medianos con tus peces habituales, los delfines nadando alrededor, y luego un tanque más grande que tenía principalmente peces. Honestamente, la mejor parte fue el tanque de estrellas de mar porque incluso el tanque de rayas apenas podías tocarlo si el manejador lo estaba alimentando. Probablemente podría haber caminado en 10 minutos, es así de pequeño. Probablemente valga más la pena hacer la experiencia de los delfines, pero parece que ese es su único punto de venta. Si solo querías disfrutar de un acuario, no te lo recomiendo.",17 de abril de 2023,abr de 2023
"Acuario triste, viejo, no impresionante en absoluto.","Este fue uno de los acuarios más decepcionantes que he visto. Acuarios viejos, pequeños y demasiado llenos que ni siquiera están limpios, una película de los años 80 - 90 en una calidad horrible, y ni siquiera me hace empezar con esos pobres delfines en una piscina diminuta a pocos metros de el mar abierto su verdadero hogar. . . . y por esto cobran unos $30. . . NO RECOMENDADO",Familia,1,"Bichl, Alemania",24 de marzo de 2023,feb de 2023
Submarino Trek imprescindible!,"Fuimos un grupo de 9. Tres compraron la experiencia con delfines que incluía el transporte y nos permitieron ir con ellos, ya que también íbamos al acuario.Disfrutamos de las exhibiciones. Esperaba más en el tanque táctil. Los delfines fueron increíbles de ver.La caminata submarina fue increíble. 3 de nuestros hijos fueron, fueron muy complacientes ya que 2 de los nadadores de delfines no tenían la edad suficiente para hacer el Trek, por lo que permitieron que 2 de nuestros otros hijos ocuparan sus lugares, por lo que estábamos muy agradecidos. No puedo decir lo suficiente sobre los buzos que acompañaron a nuestros hijos. Fueron de gran ayuda: nuestros hijos estaban asustados y nunca hubieran podido hacerlo sin ellos. Les encanta su trabajo y se nota!",,5,terrileeo,22 de marzo de 2023,mar de 2023
trucos asombrosos,"La experiencia comienza a las 7 pm, es realmente increíble los trucos que haces con los delfines, son muy buenos y es muy lindo pasar el tiempo aquí.",,5,Oregón,28 de enero de 2023,ene de 2023
Agregue educación con delfines.,"Fui a una experiencia interactiva con delfines, que fue agradable, quiero decir que puedes ver delfines, pero no genial. La actividad fue súper apresurada y se centró en tocar al delfín y hacer que posara contigo para las fotos. He hecho esto antes en otros lugares y generalmente aprendes sobre los animales, cómo viven, se comunican y se comportan. Nada de eso, solo un baño de 30 minutos y una foto después. Si solo hubieran tenido una charla de 20 minutos sobre los animales, habría hecho toda la diferencia. ¿Oportunidad perdida aquí, especialmente de un ""acuario"" enfocado en la preservación?Los precios de las fotos comienzan en $ 150, lo cual es bastante elevado teniendo en cuenta lo que ya has pagado por nadar. Si tuvieran una opción más asequible, habría considerado obtener algunos, pero simplemente no me atreví a hacerlo.Lamentablemente, no recomendaría esta actividad.",Familia,3,Estados Unidos,11 de enero de 2023,ene de 2023
